SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,119,New York,Westchester County,1,9,66289,32655,33634,23637,23215,5147,5888,477,426,2663,3213,76,65,655,827,24205,23917,5556,6423,665,652,2868,3462,110,112,21621,23088,14598,14835,4056,4652,45,38,2586,3134,13,15,323,414,14857,15166,4216,4872,116,126,2750,3337,34,42,11034,10546,9039,8380,1091,1236,432,388,77,79,63,50,332,413,9348,8751,1340,1551,549,526,118,125,76,70
050,36,119,New York,Westchester County,1,10,67887,33445,34442,24778,24139,5112,6111,430,410,2508,3004,42,44,575,734,25264,24749,5464,6606,610,633,2699,3214,71,73,23540,24741,16523,16392,4254,5016,34,46,2426,2936,15,9,288,342,16748,16653,4396,5207,104,129,2583,3099,34,29,9905,9701,8255,7747,858,1095,396,364,82,68,27,35,287,392,8516,8096,1068,1399,506,504,116,115,37,44
050,36,119,New York,Westchester County,1,11,73084,35768,37316,27258,27337,5314,6382,446,317,2095,2590,34,49,621,641,27778,27853,5698,6793,650,528,2267,2795,72,93,26809,28499,19893,20131,4544,5431,46,51,2035,2510,12,11,279,365,20100,20398,4672,5631,128,164,2172,2685,37,42,8959,8817,7365,7206,770,951,400,266,60,80,22,38,342,276,7678,7455,1026,1162,522,364,95,110,35,51
050,36,119,New York,Westchester County,1,12,73542,35867,37675,27846,27882,5395,6709,279,241,1853,2252,33,40,461,551,28226,28317,5666,7051,444,436,1990,2429,58,74,28452,30025,21601,21599,4714,5849,63,40,1811,2195,8,14,255,328,21792,21833,4829,6016,149,160,1930,2346,28,40,7415,7650,6245,6283,681,860,216,201,42,57,25,26,206,223,6434,6484,837,1035,295,276,60,83,30,34
050,36,119,New York,Westchester County,1,13,66299,32154,34145,25457,25869,4453,5631,191,207,1676,1979,17,12,360,447,25751,26210,4660,5899,313,384,1795,2117,37,40,26592,28004,20809,20794,3914,4959,27,42,1628,1918,9,5,205,286,20961,20990,3999,5107,99,159,1733,2045,25,25,5562,6141,4648,5075,539,672,164,165,48,61,8,7,155,161,4790,5220,661,792,214,225,62,72,12,15
050,36,119,New York,Westchester County,1,14,52964,24807,28157,20053,21902,3019,4208,124,134,1340,1573,16,28,255,312,20250,22144,3156,4403,220,256,1433,1671,30,47,21146,23670,17010,18178,2628,3704,25,44,1312,1543,7,8,164,193,17126,18313,2697,3803,91,125,1397,1627,17,23,3661,4487,3043,3724,391,504,99,90,28,30,9,20,91,119,3124,3831,459,600,129,131,36,44,13,24
050,36,119,New York,Westchester County,1,15,42826,19609,23217,15927,18112,2293,3373,85,97,1111,1437,16,11,177,187,16064,18253,2388,3494,163,183,1180,1485,26,24,17083,20085,13824,15464,2029,3055,17,34,1091,1416,2,7,120,109,13910,15542,2084,3116,77,87,1150,1458,11,15,2526,3132,2103,2648,264,318,68,63,20,21,14,4,57,78,2154,2711,304,378,86,96,30,27,15,9
050,36,119,New York,Westchester County,1,16,29861,12795,17066,10365,13410,1476,2513,48,62,808,911,10,11,88,159,10433,13534,1528,2606,91,137,831,951,15,24,11335,15014,9111,11670,1357,2321,12,17,794,901,3,6,58,99,9152,11742,1386,2374,42,67,814,937,7,13,1460,2052,1254,1740,119,192,36,45,14,10,7,5,30,60,1281,1792,142,232,49,70,17,14,8,11
050,36,119,New York,Westchester County,1,17,21065,8306,12759,6860,10240,913,1761,35,40,434,620,3,7,61,91,6907,10306,943,1814,63,84,456,645,8,17,7364,11308,6048,9015,843,1633,14,7,426,600,1,3,32,50,6073,9049,855,1659,29,33,444,621,3,9,942,1451,812,1225,70,128,21,33,8,20,2,4,29,41,834,1257,88,155,34,51,12,24,5,8
050,36,119,New York,Westchester County,1,18,25919,8793,17126,7500,14401,787,1981,44,81,402,521,4,9,56,133,7547,14508,817,2052,64,142,420,557,10,15,7895,15528,6741,13056,721,1844,10,33,395,508,1,4,27,83,6762,13118,733,1882,21,75,408,537,3,8,898,1598,759,1345,66,137,34,48,7,13,3,5,29,50,785,1390,84,170,43,67,12,20,7,7
050,36,119,New York,Westchester County,2,0,1001489,488392,513097,360495,370163,77966,88707,5762,5052,30416,34971,784,735,12969,13469,372007,381962,86172,97425,9021,8585,34600,39263,1225,1232,353151,378927,252804,263835,62456,72178,635,685,29234,33786,176,175,7846,8268,259622,270915,66823,76905,2224,2505,32708,37328,449,476,135241,134170,107691,106328,15510,16529,5127,4367,1182,1185,608,560,5123,5201,112385,111047,19349,20520,6797,6080,1892,1935,776,756
050,36,119,New York,Westchester County,2,1,54278,27802,26476,18714,17760,5100,4995,465,482,1873,1729,92,81,1558,1429,20151,19084,6098,5911,748,742,2420,2231,120,114,17566,16537,11138,10435,3614,3493,37,39,1733,1615,13,16,1031,939,12092,11306,4208,4032,172,156,2177,2022,29,30,10236,9939,7576,7325,1486,1502,428,443,140,114,79,65,527,490,8059,7778,1890,1879,576,586,243,209,91,84
050,36,119,New York,Westchester County,2,2,59769,30857,28912,21288,20000,5214,4968,345,319,2243,2082,69,61,1698,1482,22850,21366,6304,5926,646,586,2837,2592,108,86,20468,18823,13380,12164,3718,3610,53,42,2112,1970,15,12,1190,1025,14472,13111,4414,4216,213,186,2622,2402,39,26,10389,10089,7908,7836,1496,1358,292,277,131,112,54,49,508,457,8378,8255,1890,1710,433,400,215,190,69,60
050,36,119,New York,Westchester County,2,3,64320,33247,31073,23658,22074,5384,5053,411,377,2088,2012,47,51,1659,1506,25159,23420,6464,6047,730,663,2656,2529,90,88,22316,20863,15159,14069,3976,3776,46,31,1985,1907,16,13,1134,1067,16180,15025,4654,4427,216,191,2471,2352,42,36,10931,10210,8499,8005,1408,1277,365,346,103,105,31,38,525,439,8979,8395,1810,1620,514,472,185,177,48,52
050,36,119,New York,Westchester County,2,4,66382,33770,32612,24482,23329,5430,5411,411,387,2006,2085,45,54,1396,1346,25731,24534,6361,6285,698,666,2471,2540,83,101,23311,22844,16283,15718,4151,4197,46,36,1904,1998,4,8,923,887,17103,16506,4714,4725,201,175,2295,2375,26,36,10459,9768,8199,7611,1279,1214,365,351,102,87,41,46,473,459,8628,8028,1647,1560,497,491,176,165,57,65
050,36,119,New York,Westchester County,2,5,59598,29535,30063,21322,21446,5234,5416,444,354,1461,1752,59,47,1015,1048,22232,22387,5884,6095,671,582,1795,2099,88,82,20280,20955,14108,14271,4068,4277,41,38,1389,1669,10,9,664,691,14696,14883,4458,4684,159,159,1674,1959,30,33,9255,9108,7214,7175,1166,1139,403,316,72,83,49,38,351,357,7536,7504,1426,1411,512,423,121,140,58,49
050,36,119,New York,Westchester County,2,6,56872,28574,28298,19588,18923,6043,6102,422,397,1655,1907,62,53,804,916,20313,19740,6548,6707,630,641,1892,2182,93,87,18695,18777,11854,11475,4778,4907,38,45,1559,1839,13,11,453,500,12252,11909,5031,5191,123,145,1752,2055,34,30,9879,9521,7734,7448,1265,1195,384,352,96,68,49,42,351,416,8061,7831,1517,1516,507,496,140,127,59,57
050,36,119,New York,Westchester County,2,7,58420,29282,29138,19843,19232,6112,6338,551,359,1932,2408,74,59,770,742,20538,19889,6582,6812,784,565,2165,2629,100,94,18870,19569,11722,11797,4893,4982,29,51,1853,2335,19,13,354,391,12030,12135,5068,5194,106,130,2037,2507,36,32,10412,9569,8121,7435,1219,1356,522,308,79,73,55,46,416,351,8508,7754,1514,1618,678,435,128,122,64,62
050,36,119,New York,Westchester County,2,8,64030,31935,32095,22746,21982,5594,6005,543,341,2233,2846,79,50,740,871,23403,22739,6062,6567,762,587,2439,3121,112,92,20795,21965,13914,14003,4318,4678,53,49,2165,2750,14,9,331,476,14197,14403,4487,4933,128,153,2321,2973,32,37,11140,10130,8832,7979,1276,1327,490,292,68,96,65,41,409,395,9206,8336,1575,1634,634,434,118,148,80,55
050,36,119,New York,Westchester County,2,9,66308,32695,33613,23631,23178,5206,5899,474,429,2639,3207,76,65,669,835,24220,23898,5629,6462,677,685,2832,3445,110,98,21618,23045,14583,14792,4085,4650,45,39,2562,3125,12,15,331,424,14859,15140,4252,4889,127,149,2721,3320,30,36,11077,10568,9048,8386,1121,1249,429,390,77,82,64,50,338,411,9361,8758,1377,1573,550,536,111,125,80,62
050,36,119,New York,Westchester County,2,10,67449,33204,34245,24553,23953,5089,6079,431,407,2518,3016,44,46,569,744,25035,24578,5445,6585,617,638,2692,3213,64,75,23289,24511,16291,16189,4224,4976,33,45,2436,2948,16,9,289,344,16517,16455,4371,5174,113,139,2580,3106,29,25,9915,9734,8262,7764,865,1103,398,362,82,68,28,37,280,400,8518,8123,1074,1411,504,499,112,107,35,50
050,36,119,New York,Westchester County,2,11,72877,35691,37186,27159,27198,5314,6367,447,327,2114,2602,33,47,624,645,27690,27722,5705,6785,665,553,2277,2803,65,84,26696,28346,19775,19978,4529,5417,46,53,2050,2523,12,11,284,364,19992,20251,4670,5617,141,175,2177,2683,31,35,8995,8840,7384,7220,785,950,401,274,64,79,21,36,340,281,7698,7471,1035,1168,524,378,100,120,34,49
050,36,119,New York,Westchester County,2,12,73303,35725,37578,27703,27814,5377,6677,284,249,1864,2241,35,41,462,556,28084,28260,5654,7021,455,456,1997,2404,58,74,28302,29859,21457,21494,4698,5799,61,41,1821,2182,9,14,256,329,21651,21735,4818,5974,154,173,1936,2321,27,38,7423,7719,6246,6320,679,878,223,208,43,59,26,27,206,227,6433,6525,836,1047,301,283,61,83,31,36
050,36,119,New York,Westchester County,2,13,66359,32193,34166,25476,25859,4468,5650,195,202,1676,1992,19,13,359,450,25772,26209,4684,5926,325,392,1796,2129,35,35,26588,27981,20789,20745,3930,4973,28,40,1628,1930,10,6,203,287,20944,20951,4023,5124,108,169,1727,2046,23,18,5605,6185,4687,5114,538,677,167,162,48,62,9,7,156,163,4828,5258,661,802,217,223,69,83,12,17
050,36,119,New York,Westchester County,2,14,53125,24876,28249,20111,21949,3016,4235,126,139,1348,1579,16,27,259,320,20314,22201,3157,4440,231,278,1434,1677,28,47,21170,23710,17036,18193,2615,3717,24,44,1321,1550,7,8,167,198,17156,18333,2688,3825,94,139,1397,1632,17,21,3706,4539,3075,3756,401,518,102,95,27,29,9,19,92,122,3158,3868,469,615,137,139,37,45,11,26
050,36,119,New York,Westchester County,2,15,42874,19597,23277,15922,18179,2269,3357,85,96,1119,1439,17,13,185,193,16057,18333,2370,3478,167,185,1188,1490,27,25,17083,20100,13838,15503,2003,3027,18,34,1099,1415,2,8,123,113,13921,15584,2060,3088,79,95,1156,1460,7,15,2514,3177,2084,2676,266,330,67,62,20,24,15,5,62,80,2136,2749,310,390,88,90,32,30,20,10
050,36,119,New York,Westchester County,2,16,29767,12734,17033,10320,13368,1460,2509,50,65,810,923,9,10,85,158,10384,13495,1505,2604,89,140,835,965,21,20,11257,14977,9053,11620,1340,2321,12,19,795,913,2,6,55,98,9093,11694,1365,2373,40,67,817,949,7,12,1477,2056,1267,1748,120,188,38,46,15,10,7,4,30,60,1291,1801,140,231,49,73,18,16,14,8
050,36,119,New York,Westchester County,2,17,20800,8180,12620,6760,10104,887,1751,32,41,439,622,4,8,58,94,6806,10182,918,1805,56,84,457,648,14,15,7230,11166,5942,8886,813,1616,14,7,431,603,1,3,29,51,5963,8926,825,1637,26,30,444,624,6,8,950,1454,818,1218,74,135,18,34,8,19,3,5,29,43,843,1256,93,168,30,54,13,24,8,7
050,36,119,New York,Westchester County,2,18,24958,8495,16463,7219,13815,769,1895,46,81,398,529,4,9,59,134,7268,13925,802,1969,70,142,417,566,9,15,7617,14899,6482,12503,703,1762,11,32,391,514,1,4,29,84,6504,12568,717,1802,24,74,404,542,4,8,878,1564,737,1312,66,133,35,49,7,15,3,5,30,50,764,1357,85,167,46,68,13,24,5,7
050,36,119,New York,Westchester County,3,0,1000036,487580,512456,358965,368401,78295,89008,5721,5153,30742,35373,775,725,13082,13796,370554,380486,86569,97930,8978,8717,34967,39738,1260,1228,352193,377839,251695,262371,62251,71975,633,667,29516,34156,175,176,7923,8494,258575,269657,66654,76837,2198,2506,33017,37774,490,493,135387,134617,107270,106030,16044,17033,5088,4486,1226,1217,600,549,5159,5302,111979,110829,19915,21093,6780,6211,1950,1964,770,735
050,36,119,New York,Westchester County,3,1,52898,27067,25831,18003,17053,5162,5122,445,464,1918,1729,87,75,1452,1388,19336,18337,6097,5994,716,708,2424,2221,117,105,17131,16104,10790,10086,3585,3458,32,22,1764,1591,9,13,951,934,11669,10958,4138,3989,157,134,2177,2001,27,28,9936,9727,7213,6967,1577,1664,413,442,154,138,78,62,501,454,7667,7379,1959,2005,559,574,247,220,90,77
050,36,119,New York,Westchester County,3,2,58951,30408,28543,20963,19670,5114,4889,339,354,2220,2076,74,62,1698,1492,22517,21041,6208,5857,642,619,2818,2597,108,93,20170,18638,13201,12056,3645,3517,53,42,2083,1974,15,17,1173,1032,14275,13009,4327,4127,209,181,2588,2409,41,34,10238,9905,7762,7614,1469,1372,286,312,137,102,59,45,525,460,8242,8032,1881,1730,433,438,230,188,67,59
050,36,119,New York,Westchester County,3,3,62802,32501,30301,22948,21413,5343,5009,395,351,2123,2009,51,46,1641,1473,24432,22739,6410,5980,699,631,2688,2519,99,82,21767,20286,14656,13596,3903,3701,41,30,2011,1910,17,9,1139,1040,15680,14533,4583,4331,206,185,2496,2346,49,32,10734,10015,8292,7817,1440,1308,354,321,112,99,34,37,502,433,8752,8206,1827,1649,493,446,192,173,50,50
050,36,119,New York,Westchester County,3,4,66152,33517,32635,24196,23254,5380,5380,416,409,2031,2095,47,54,1447,1443,25496,24552,6338,6326,706,712,2522,2583,93,103,22918,22672,15965,15524,4006,4146,42,40,1935,1997,6,11,964,954,16827,16373,4586,4719,195,192,2352,2400,36,42,10599,9963,8231,7730,1374,1234,374,369,96,98,41,43,483,489,8669,8179,1752,1607,511,520,170,183,57,61
050,36,119,New York,Westchester County,3,5,59713,29719,29994,21545,21339,5182,5350,404,365,1500,1803,51,55,1037,1082,22478,22312,5858,6040,633,598,1843,2164,92,90,20488,20945,14312,14249,4027,4226,41,36,1421,1710,9,9,678,715,14912,14884,4432,4644,158,159,1711,2017,37,33,9231,9049,7233,7090,1155,1124,363,329,79,93,42,46,359,367,7566,7428,1426,1396,475,439,132,147,55,57
050,36,119,New York,Westchester County,3,6,57058,28485,28573,19684,19349,5829,5978,447,385,1631,1857,68,45,826,959,20426,20204,6361,6604,654,628,1877,2139,98,77,18961,19169,12300,12014,4593,4779,49,42,1531,1784,14,10,474,540,12716,12487,4870,5085,136,151,1731,2009,35,31,9524,9404,7384,7335,1236,1199,398,343,100,73,54,35,352,419,7710,7717,1491,1519,518,477,146,130,63,46
050,36,119,New York,Westchester County,3,7,58759,29447,29312,19858,19264,6334,6476,524,378,1887,2342,60,58,784,794,20559,19965,6800,6986,753,592,2122,2580,96,86,19152,19737,11874,11864,5024,5105,37,52,1810,2277,16,15,391,424,12210,12231,5213,5339,121,141,2000,2464,38,30,10295,9575,7984,7400,1310,1371,487,326,77,65,44,43,393,370,8349,7734,1587,1647,632,451,122,116,58,56
050,36,119,New York,Westchester County,3,8,64387,32129,32258,22810,22152,5697,5970,562,341,2229,2886,79,56,752,853,23478,22889,6170,6523,784,580,2428,3146,113,93,21200,22318,14234,14398,4401,4612,50,48,2160,2783,17,11,338,466,14519,14787,4572,4868,123,151,2314,2997,35,36,10929,9940,8576,7754,1296,1358,512,293,69,103,62,45,414,387,8959,8102,1598,1655,661,429,114,149,78,57
050,36,119,New York,Westchester County,3,9,66703,33074,33629,23874,23079,5316,5965,457,426,2639,3241,73,58,715,860,24494,23815,5768,6537,678,688,2847,3486,106,91,21963,23180,14881,14833,4108,4676,44,42,2566,3159,11,13,353,457,15172,15207,4291,4933,131,162,2735,3361,31,32,11111,10449,8993,8246,1208,1289,413,384,73,82,62,45,362,403,9322,8608,1477,1604,547,526,112,125,75,59
050,36,119,New York,Westchester County,3,10,65448,32141,33307,23644,23155,4922,5907,419,400,2537,3023,46,51,573,771,24125,23805,5281,6446,607,635,2714,3224,70,87,22193,23503,15391,15387,4015,4765,29,43,2452,2957,16,10,290,341,15616,15652,4162,4965,108,132,2595,3108,33,29,9948,9804,8253,7768,907,1142,390,357,85,66,30,41,283,430,8509,8153,1119,1481,499,503,119,116,37,58
050,36,119,New York,Westchester County,3,11,72197,35443,36754,26921,26685,5260,6351,439,350,2171,2662,25,43,627,663,27449,27229,5649,6789,655,567,2350,2861,57,83,26203,27711,19306,19310,4442,5384,47,47,2101,2589,12,11,295,370,19532,19591,4583,5593,142,159,2241,2752,31,40,9240,9043,7615,7375,818,967,392,303,70,73,13,32,332,293,7917,7638,1066,1196,513,408,109,109,26,43
050,36,119,New York,Westchester County,3,12,71948,34995,36953,26966,27201,5346,6607,294,260,1873,2265,37,43,479,577,27368,27665,5635,6970,466,468,2003,2429,66,72,27437,29015,20619,20738,4679,5691,53,43,1830,2197,9,11,247,335,20808,20985,4796,5867,138,166,1936,2335,25,35,7558,7938,6347,6463,667,916,241,217,43,68,28,32,232,242,6560,6680,839,1103,328,302,67,94,41,37
050,36,119,New York,Westchester County,3,13,66697,32466,34231,25613,25718,4590,5788,208,203,1666,2038,22,16,367,468,25914,26088,4812,6075,339,398,1779,2177,47,35,26602,27948,20720,20532,4016,5097,33,38,1618,1980,10,8,205,293,20872,20742,4114,5249,108,167,1717,2102,28,22,5864,6283,4893,5186,574,691,175,165,48,58,12,8,162,175,5042,5346,698,826,231,231,62,75,19,13
050,36,119,New York,Westchester County,3,14,54374,25604,28770,20556,22182,3215,4415,140,161,1412,1634,16,25,265,353,20763,22455,3356,4640,243,304,1510,1733,27,45,21596,23997,17247,18267,2763,3860,23,45,1383,1600,7,8,173,217,17376,18418,2835,3979,95,141,1467,1687,16,20,4008,4773,3309,3915,452,555,117,116,29,34,9,17,92,136,3387,4037,521,661,148,163,43,46,11,25
050,36,119,New York,Westchester County,3,15,44718,20375,24343,16556,19084,2360,3458,89,99,1150,1472,19,15,201,215,16714,19252,2472,3597,175,198,1216,1530,32,28,17762,20928,14395,16217,2085,3091,21,35,1129,1445,3,8,129,132,14489,16311,2146,3167,81,102,1185,1494,11,16,2613,3415,2161,2867,275,367,68,64,21,27,16,7,72,83,2225,2941,326,430,94,96,31,36,21,12
050,36,119,New York,Westchester County,3,16,30555,13174,17381,10646,13596,1505,2553,59,75,856,992,11,10,97,155,10719,13719,1552,2643,101,143,892,1032,21,29,11536,15219,9251,11753,1368,2361,12,22,840,982,2,6,63,95,9298,11824,1393,2408,42,68,867,1016,9,19,1638,2162,1395,1843,137,192,47,53,16,10,9,4,34,60,1421,1895,159,235,59,75,25,16,12,10
050,36,119,New York,Westchester County,3,17,21315,8395,12920,6920,10258,921,1832,33,46,461,670,5,7,55,107,6968,10350,949,1889,52,97,476,701,9,14,7404,11417,6069,9001,842,1693,14,8,451,654,1,1,27,60,6093,9048,851,1719,23,39,461,679,4,5,991,1503,851,1257,79,139,19,38,10,16,4,6,28,47,875,1302,98,170,29,58,15,22,5,9
050,36,119,New York,Westchester County,3,18,25361,8640,16721,7262,13949,819,1958,51,86,438,579,4,6,66,143,7318,14069,853,2034,75,151,458,616,9,15,7710,15052,6484,12546,749,1813,12,32,431,567,1,5,33,89,6511,12617,762,1855,25,76,444,597,4,9,930,1669,778,1403,70,145,39,54,7,12,3,1,33,54,807,1452,91,179,50,75,14,19,5,6
050,36,119,New York,Westchester County,4,0,993488,484264,509224,354519,364208,78686,88985,5853,5383,31231,35941,772,747,13203,13960,366214,376418,87094,98033,9102,8937,35502,40402,1249,1266,348846,373944,247883,258308,62154,71558,634,665,30008,34671,172,181,7995,8561,254824,265637,66605,76453,2193,2483,33561,38353,475,518,135418,135280,106636,105900,16532,17427,5219,4718,1223,1270,600,566,5208,5399,111390,110781,20489,21580,6909,6454,1941,2049,774,748
050,36,119,New York,Westchester County,4,1,52055,26633,25422,17430,16417,5335,5266,516,477,1885,1806,77,76,1390,1380,18709,17695,6232,6137,778,719,2373,2307,111,105,16653,15684,10333,9600,3617,3470,33,27,1749,1639,7,15,914,933,11179,10465,4150,3999,157,142,2148,2054,26,30,9980,9738,7097,6817,1718,1796,483,450,136,167,70,61,476,447,7530,7230,2082,2138,621,577,225,253,85,75
050,36,119,New York,Westchester County,4,2,57736,29677,28059,20356,19393,4983,4656,348,374,2244,2082,86,73,1660,1481,21869,20749,6047,5611,645,635,2829,2593,124,102,19724,18396,12855,11970,3550,3368,54,36,2105,1982,15,19,1145,1021,13900,12909,4212,3969,208,175,2599,2415,37,35,9953,9663,7501,7423,1433,1288,294,338,139,100,71,54,515,460,7969,7840,1835,1642,437,460,230,178,87,67
050,36,119,New York,Westchester County,4,3,61222,31761,29461,22257,20701,5271,4869,382,350,2168,2005,44,45,1639,1491,23728,22044,6337,5858,687,637,2731,2509,91,77,21335,19666,14285,13142,3812,3541,39,37,2052,1906,16,7,1131,1033,15299,14072,4482,4164,200,192,2535,2335,48,30,10426,9795,7972,7559,1459,1328,343,313,116,99,28,38,508,458,8429,7972,1855,1694,487,445,196,174,43,47
050,36,119,New York,Westchester County,4,4,65436,33204,32232,23835,22890,5402,5355,405,435,2017,2061,48,53,1497,1438,25180,24185,6402,6302,698,719,2513,2550,92,101,22445,22093,15490,15031,3993,4087,38,38,1925,1962,8,13,991,962,16379,15892,4591,4668,189,183,2349,2372,37,44,10759,10139,8345,7859,1409,1268,367,397,92,99,40,40,506,476,8801,8293,1811,1634,509,536,164,178,55,57
050,36,119,New York,Westchester County,4,5,58870,29395,29475,21176,20787,5159,5327,413,431,1549,1763,45,63,1053,1104,22123,21779,5852,6040,634,661,1895,2136,82,96,20095,20388,13940,13755,3959,4201,45,30,1467,1660,10,9,674,733,14537,14409,4360,4628,159,152,1758,1978,33,35,9300,9087,7236,7032,1200,1126,368,401,82,103,35,54,379,371,7586,7370,1492,1412,475,509,137,158,49,61
050,36,119,New York,Westchester County,4,6,55384,27615,27769,18968,18877,5684,5701,449,385,1575,1811,73,44,866,951,19748,19724,6245,6329,661,625,1836,2096,104,72,18402,18448,11904,11640,4459,4503,45,38,1474,1736,17,10,503,521,12343,12101,4751,4804,133,139,1688,1958,37,26,9213,9321,7064,7237,1225,1198,404,347,101,75,56,34,363,430,7405,7623,1494,1525,528,486,148,138,67,46
050,36,119,New York,Westchester County,4,7,58227,29239,28988,19617,18787,6388,6508,536,401,1880,2416,58,54,760,822,20297,19514,6846,7039,755,612,2118,2661,85,88,19017,19519,11721,11528,5034,5153,49,52,1800,2342,15,14,398,430,12066,11899,5233,5391,135,133,1994,2528,33,38,10222,9469,7896,7259,1354,1355,487,349,80,74,43,40,362,392,8231,7615,1613,1648,620,479,124,133,52,50
050,36,119,New York,Westchester County,4,8,63653,31641,32012,22225,21936,5704,5922,558,360,2307,2879,71,56,776,859,22916,22689,6196,6472,779,596,2522,3151,101,93,21016,22281,13992,14370,4387,4587,36,48,2233,2779,14,13,354,484,14295,14778,4569,4850,110,152,2396,3005,32,40,10625,9731,8233,7566,1317,1335,522,312,74,100,57,43,422,375,8621,7911,1627,1622,669,444,126,146,69,53
050,36,119,New York,Westchester County,4,9,66828,33158,33670,23737,23009,5468,6070,442,397,2676,3273,74,53,761,868,24399,23752,5954,6645,667,642,2894,3522,109,90,22210,23326,14973,14884,4201,4731,47,44,2603,3189,8,11,378,467,15281,15265,4399,4994,132,153,2784,3396,28,33,10948,10344,8764,8125,1267,1339,395,353,73,84,66,42,383,401,9118,8487,1555,1651,535,489,110,126,81,57
050,36,119,New York,Westchester County,4,10,65001,31937,33064,23353,22878,4890,5856,429,401,2620,3075,52,54,593,800,23857,23558,5263,6407,616,636,2798,3289,80,85,21905,23128,15064,15073,3951,4642,32,44,2546,3009,14,10,298,350,15299,15348,4103,4841,111,132,2693,3168,31,27,10032,9936,8289,7805,939,1214,397,357,74,66,38,44,295,450,8558,8210,1160,1566,505,504,105,121,49,58
050,36,119,New York,Westchester County,4,11,70775,34808,35967,26306,25902,5225,6214,431,385,2224,2763,25,43,597,660,26800,26434,5597,6654,632,612,2397,2973,52,91,25448,26765,18572,18425,4384,5222,48,46,2139,2692,11,12,294,368,18792,18699,4527,5430,138,161,2279,2864,28,45,9360,9202,7734,7477,841,992,383,339,85,71,14,31,303,292,8008,7735,1070,1224,494,451,118,109,24,46
050,36,119,New York,Westchester County,4,12,70704,34362,36342,26371,26624,5254,6499,332,285,1882,2294,38,46,485,594,26783,27106,5563,6887,501,499,2019,2469,67,82,26691,28252,19965,20085,4588,5560,46,45,1838,2218,9,11,245,333,20157,20333,4709,5741,127,166,1951,2360,27,36,7671,8090,6406,6539,666,939,286,240,44,76,29,35,240,261,6626,6773,854,1146,374,333,68,109,40,46
050,36,119,New York,Westchester County,4,13,66797,32496,34301,25465,25529,4703,5995,225,212,1688,2071,21,22,394,472,25791,25895,4937,6283,359,401,1812,2222,44,53,26401,27817,20391,20186,4091,5267,42,36,1649,2025,11,10,217,293,20554,20391,4186,5421,118,158,1751,2151,30,32,6095,6484,5074,5343,612,728,183,176,39,46,10,12,177,179,5237,5504,751,862,241,243,61,71,14,21
050,36,119,New York,Westchester County,4,14,55525,26204,29321,20891,22462,3413,4604,146,164,1457,1689,17,18,280,384,21114,22759,3570,4845,255,319,1557,1800,31,37,21909,24300,17358,18366,2920,4004,21,45,1425,1645,7,6,178,234,17492,18529,3000,4131,91,148,1514,1738,17,19,4295,5021,3533,4096,493,600,125,119,32,44,10,12,102,150,3622,4230,570,714,164,171,43,62,14,18
050,36,119,New York,Westchester County,4,15,44607,20299,24308,16419,18958,2399,3501,90,108,1166,1489,18,22,207,230,16581,19134,2517,3650,180,216,1234,1545,29,35,17574,20702,14155,15943,2114,3109,21,35,1145,1463,6,8,133,144,14254,16046,2178,3187,81,110,1205,1515,13,17,2725,3606,2264,3015,285,392,69,73,21,26,12,14,74,86,2327,3088,339,463,99,106,29,30,16,18
050,36,119,New York,Westchester County,4,16,33110,14402,18708,11737,14664,1570,2705,68,83,900,1087,15,11,112,158,11827,14787,1630,2791,120,154,940,1129,25,21,12614,16370,10222,12680,1422,2483,14,26,882,1075,1,6,73,100,10279,12751,1454,2531,53,76,912,1111,6,11,1788,2338,1515,1984,148,222,54,57,18,12,14,5,39,58,1548,2036,176,260,67,78,28,18,19,10
